Title,Price,Description,Image URL,Link,Type,Brand,Ingredients
[GIFT] Azarine Sample Size Toner Moisture Rich Hydrating,999999.0,GIFT - NOT FOR SALE! Sample Size Barrier Moisturizer Intense Luminous,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8a532da698324955a67d0b0077067dc6~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/gift-azarine-sample-size-toner-moisture-rich-hydrating-1731412672789317528?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Krim Wajah,Azarine,Ingredients tidak ditemukan.
[GIFT] Azarine Micellar Water Ceramoist 90ml FULL SIZE,39000.0,DENGAN MELAKUKAN PEMBELIAN PRODUK TERTENTU,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/65a7ffcb6e964974a7acea52d80c06a2~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/gift-azarine-micellar-water-ceramoist-90ml-full-size-1730945930803578776?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Micellar Water,Azarine,Ingredients tidak ditemukan.
Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml Facial Wajah Berminyak Berjerawat Ceramide - Calm My Acne,35000.0,"CALM MY ACNE SUNSCREEN MOISTURISER SPF35 PA+++ DAILY SKIN PROTECTION FOR SUNSCREEN HATERS! Tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi sekaligus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi. Dapat digunakan untuk semua jenis kulit namun sangat cocok untuk kulit berjerawat, kulit berminyak, kulit kombinasi, dan kulit sensitif sekalipun. Keunggulan : - Oil Free : Mengurangi minyak berlebih - With Anti Microbial Actives : Mampu meredakan jerawat sekaligus meredakan kemerahan - Untuk Jenis kulit : Berminyak ,kombinasi ,kulit sensitif, berjerawat - Dapat digunakan di pagi hari - Without Alcohol - 4in1 protection - Dermatological tested BPOM NA 18221701938",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/eeb9e594b7a7439592f02867619c6dc8~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-calm-my-acne-sunscreen-moisturiser-spf35-pa-40ml-facial-wajah-berminyak-berjerawat-ceramide-1729583475532204952?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
"[2 PCS] Azarine Tint & Care Duo Glowkiss Sunscreen Lip Balm + Tinted Lippie Cake Pelembab Bibir SPF 35 PA +++ | Lip Balm dengan Ceramide, Peptide, Vitamin C Mencerahkan Menghidrasi Melindungi Bibir dari Sinar UV - 01 Sunny Dew, 01. Cream Puff",110000.0,"TINT & CARE DUO Bundle isi 2pcs (Lip Sunscreen + Lip Tint) 1. Azarine Glowkiss Sunscreen Lip Balm with SPF 35 PA +++ 3gr Pelembab Bibir yang dapat membantu memberikan kelembaban dan membantu melindungi bibir dari paparan sinar UVA/UVB dengan SPF 35 PA +++ Diperkaya dengan Ceramide NP, Peptide dan Vitamin C untuk membantu memperbaiki skin barrier, mengurangi garis halus dan mencerahkan bibir. Tekstur ringan dan nyaman untuk penggunaan sehari-hari. Keunggulan: Lightweight & Breatheable Non-sticky, Non-Greasy Finish Infused with Refreshing Cooling Sensation UVA/UVB Protection Terdiri dari 5 varian warna: 01 Sunny Dew (Clear) 02 Toasted Bliss (Brownish Pink) 03 Nectar Glow (Reddish Peach) 04 Rosy Blush (Neutral Pink) 05 Berry Pop (Deep Mauve) 2. Azarine Tinted LIppie Cake Lip Tint 2.9ml Lip tint ringan dengan formula tahan lama, juga diperkaya dengan Vitamin E dan Sunflower Seed Oil sebagai pelembap alami untuk merawat bibir agar tetap lembap. Berikan sedikit sentuhan pada bibir dengan menggunakan Tinted Lippie Cake untuk tampilan lebih fresh dengan pilihan warna natural hingga bold. Tersedia dalam 9 shades yang wearable: 01 Cream Puff (NUDE) 02 Choco Biscuit (BROWN) 05 Strawberry Pie (PINK) 06 Cherry Cupcake (WINE) 07 Honey Waffle (PINKISH NUDE) 08 Peach Macaroon (PEACHY NUDE) 09 Berry Pancake (SOFT MAUVE)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6c5413e60b84477a965e1c5cb33392ca~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/2-pcs-azarine-tint-care-duo-glowkiss-sunscreen-lip-balm-tinted-lippie-cake-pelembab-bibir-spf-35-pa-lip-balm-dengan-ceramide-peptide-vitamin-c-mencerahkan-menghidrasi-melindungi-bibir-dari-sinar-uv-1731697052905932696?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Lip Balm & Oil,Azarine,Ingredients tidak ditemukan.
[GIFT] Azarine Pouch Bening Resleting Kuning - Sunscreen Make Up Pouch,70000.0,FREE AZARINE POUCH BENING DENGAN MINIMAL PEMBELIAN,https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f642ea8f66d9400098aaff987ab04aa5~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/gift-transparent-pouch-azarine?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,Ingredients tidak ditemukan.
Azarine Oil Free Brightening Daily Moisturizer 40 ml | Pelembab Wajah Kulit Berjerawat Acne Prone,58500.0,"Moisturizer atau pelembab bisa digunakan sebagai day cream dan night cream untuk kulit berminyak, berjerawat dan acne prone skin Dengan bahan aktif alami CENTELLA ASIATICA (control sebum dan anti iritasi), ROYAL JELLY (regenerasi dan memperbaiki kulit rusak) dan ARBUTIN (untuk menghilangkan bekas jerawat) Key ingredients: 1. Cica: soothing, anti iritasi (mengatasi kemerahan, mengatasi problem PIH, PIE ), merapatkan pori 2. Cinnamon bark: oil control & anti bacteria, merapatkan pori 3. Arbutin: whitening untuk mengatasi bekas jerawat 4. Resveratrol: whitening untuk memudarkan bekas jerawat, anti-oksidan dan perlindungan sinar UV 5. Royal jelly: melembabkan, memperbaiki kulit yang rusak ( bopeng/ kerut/bekas luka)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/33f720f37a964f2ba44b5cd18f38ea43~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-oil-free-brightening-daily-moisturizer-40-ml-pelembab-wajah-kulit-berjerawat-acne-prone-1731293884886845336?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Moisturizer,Azarine,"1. Cica: soothing, anti iritasi (mengatasi kemerahan, mengatasi problem PIH, PIE ), merapatkan pori 2. Cinnamon bark: oil control & anti bacteria, merapatkan pori 3. Arbutin: whitening untuk mengatasi bekas jerawat 4. Resveratrol: whitening untuk memudarkan bekas jerawat, anti-oksidan dan perlindungan sinar UV 5. Royal jelly: melembabkan, memperbaiki kulit yang rusak ( bopeng/ kerut/bekas luka)"
Azarine Niacinamide + Moisture Sepiwhite Serum 20ml Mencerahkan Wajah - niacinamide,54500.0,"SERUM BRIGHTENING with Dermaluminous Action Serum untuk mencerahkan wajah dari bekas jerawat dan mengontrol sebum berlebih dengan teknologi nano capsulated agar mempercepat proses penetrasi ke kulit dan memberikan hasil lebih cepat. Kandungan bahan aktif lainnya bekerja di semua lapisan kulit ( dermaluminous action) agar kulit cerah bebas noda. Hindari layering serum ini dengan retinol dan peeling serum. Manfaat: 1. Mencerahkan & memudarkan flek hitam/ bekas jerawat 2. Meratakan warna kulit 3. Membantu mengontrol sebum berlebih 4. Merawat skin barrier 5. Mengurangi kemerahan pada wajah Full Ingridients: Aqua, Niacinamide, Glycerin, Centella Asiatica Extract, Sodium Hyaluronate, Propanediol, Undecylenoyl Phenylalanine, Allantoin, Royal Jelly, Carica Papaya Fruit Extract, Gluconobacter/Honey Ferment Filtrate, Polyquaternium-7, Chlorphenesin, Panthenol, Acetyl Glucosamine, Xanthan Gum, Phenoxyethanol. (Note: Ingredients From Natural Resources)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/1d08d76c84c349659b40ee29a30c50d8~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-niacinamide-moisture-sepiwhite-serum-20ml-mencerahkan-wajah-1729437483090217880?extParam=whid%3D5943564%26src%3Dshop&aff_unique_id=&channel=others&chain_key=,Serum,Azarine,From Natural Resources)
Azarine Micellar Water 90 ml - [HIJAU] CERAMOIST,32000.0,"Micellar Water WITH CERAMIDE 3 yang #BersihTotal dan #NoDrama karena tidak perih di mata! 1 BUNDLE BERISI 2 VARIAN: Terdapat 2 varian: - Ceramoist Botanical Micellar Water 90 ml = untuk daily make up - Xpress Micellar Oil Water 90 ml = untuk waterproof make up/ heavy make up Kelebihan: - Ramah skin barrier ( tidak kering/ efek ketarik/ membuat iritasi) - Dermatologically dan ophthalmologist ( mata & bibir) tested - No parfum, No alcohol, No mineral oil, Non comedogenic - Tidak pedih di area sekitar mata - pH balance formula - Mengandung bahan aktif dari ceramide & tumbuhan untuk merawat kulit - Ringan, tidak lengket & tidak meninggalkan residue 1. Ceramoist Botanical Micellar Water 90 ml Pembersih wajah dan make up sehari-hari yang tidak pedih di mata dengan 5 Actions Formula (Membersihkan,menenangkan, menutrisi, melindungi, dan melembapkan). Mengandung Ceramide 3 yang tidak membuat kulit terasa tertarik sehingga tetap bisa melindungi skin barrier. Dengan ekstrak Botanical Green Tea, Centella Asiatica, dan Hyaluronic Acid sehingga tetap bisa menenangkan, melembapkan, dan kaya antioksidan bagi kulit Key Ingredients: 1. Ceramide 3 = Menghidrasi, melindungi, dan membantu memperbaiki lapisan kulit 2. Green Tea Water = Membersihkan, kaya antioksidan, dan anti-bakteri pemicu jerawat 3. Centella Asiatica = Membantu merapatkan pori, menenangkan kulit, dan anti inflamasi Cara Pakai: Tuang pada kapas secukupnya, usapkan ke seluruh wajah dengan lembut. Setelah kering bilas dengan air atau dapat dilanjutkan dengan menggunakan facial wash dari Azarine Full Ingredients: Aqua, Camellia Sinensis Leaf Water, Centella Asiatica Extract ,Glycerin, Propanediol, Disodium Cocoyl Glutamate, Benzoic Acid, Sodium Hyaluronate, Disodium Edta, Ceramide 3, Xanthan Gum, Anhydroxylitol, Xylitylglucoside, Xylitol. (Note: Ingredients from Natural Resources) BPOM No: NA18221202736 2. Xpress Micellar Oil Water 90 ml Pembersih wajah ringan yang tidak pedih di mata dengan 5 Actions Formula (Membersihkan, menenangkan, menutrisi, melindungi, dan melembapkan). Mengandung kandungan alami Babassu Oil dari Brasil yang dapat digunakan untuk membersihkan waterproof makeup tanpa membuat kulit terasa lengket dan menjaganya tetap lembap. Kandungan Ceramide 3, Lotus Water, dan Hyaluronic Acid di dalamnya dapat membantu menenangkan, mendinginkan kulit, dan menjaga skin barrier Key Ingredients: 1. Ceramide 3 = Menghidrasi, melindungi, dan membantu memperbaiki lapisan kulit 2. Babassu Oil = Membersihkan, mengangkat kotoran wajah, dan menjaga kelembapan kulit 3. Lotus Water = Membersihkan pori-pori dan menenangkan kulit 4. Hyaluronic Acid = Menghidrasi kulit hingga lapisan terdalam Cara Pakai: Tuang pada kapas secukupnya, usapkan ke seluruh wajah dengan lembut. Pada bagian makeup waterproof, kompres dan tekan lembut lebih lama hingga makeup terangkat pada kapas. Setelah kering bilas dengan air atau dapat dilanjutkan dengan menggunakan facial wash dari Azarine. Full Ingredients: Aqua, Nelumbo Nucifera Root Water, Babassu OilGlycereth-8 Esters, Glycerin, Propanediol, Disodium Cocoyl Glutamate, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Benzoic Acid, Disodium Edta, Ceramide 3, Xanthan Gum, Anhydroxylitol, Xylitylglucoside, Xylitol. (Note: Ingredients from Natural Resources) BPOM No: NA18221203260",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/19d7b138392744acacb856acf6b4fd6b~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-micellar-water-90-ml-1729533831374605208?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Micellar Water,Azarine,"1. Ceramide 3 = Menghidrasi, melindungi, dan membantu memperbaiki lapisan kulit 2. Green Tea Water = Membersihkan, kaya antioksidan, dan anti-bakteri pemicu jerawat 3. Centella Asiatica = Membantu merapatkan pori, menenangkan kulit, dan anti inflamasi Cara Pakai: Tuang pada kapas secukupnya, usapkan ke seluruh wajah dengan lembut. Setelah kering bilas dengan air atau dapat dilanjutkan dengan menggunakan facial wash dari Azarine Full Ingredients: Aqua, Camellia Sinensis Leaf Water, Centella Asiatica Extract ,Glycerin, Propanediol, Disodium Cocoyl Glutamate, Benzoic Acid, Sodium Hyaluronate, Disodium Edta, Ceramide 3, Xanthan Gum, Anhydroxylitol, Xylitylglucoside, Xylitol. (Note: Ingredients from Natural Resources) BPOM No: NA18221202736 2. Xpress Micellar Oil Water 90 ml Pembersih wajah ringan yang tidak pedih di mata dengan 5 Actions Formula (Membersihkan, menenangkan, menutrisi, melindungi, dan melembapkan). Mengandung kandungan alami Babassu Oil dari Brasil yang"
[3 PCS] Azarine Soothe Your Skin Bundle (Toner + Moisturizer + Sunscreen/Serum) | Paket Perawatan Kulit Berjerawat - DAY ROUTINE,149000.0,"SOOTHE YOUR SKIN BUNDLE PAKET SKINCARE ISI 3 PCS 1. DAY ROUTINE (Toner + Moisturizer + Sunscreen) - Toner Mild Purifying 90ml Toner utuk combination, oily/ berminyak & acne prone skin, fokus untuk kontrol minyak/ sebum, masalah jerawat, bersihkan komedo & kecilkan pori-pori. Aman untuk bumil, busui dan kulit sensitif. - Barrier Moisturizer - Pure Radiance 30gr Pelembab pagi dan malam untuk memudarkan bekas jerawat, merapatkan pori-pori, dan mengontrol minyak. - Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml Tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi, sekahgus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi. Dapat digunakan untuk semua jenis kulit namun sangat cocok untuk kulit normal, kulit kering, serta kulit sensitif sekalipun. 2. NIGHT ROUTINE (Toner + Moisturizer + Serum) - Toner Mild Purifying 90ml Toner utuk combination, oily/ berminyak & acne prone skin, fokus untuk kontrol minyak/ sebum, masalah jerawat, bersihkan komedo & kecilkan pori-pori. Aman untuk bumil, busui dan kulit sensitif. - Barrier Moisturizer - Intense Luminous 30gr Pelembab pagi dan malam untuk mencerahkan kulit kusam, meratakan warna kulit, dan memberikan efek glowing. - Hydramax waterbank Serum 20ml Serum super melembabkan dengan kandungan Hyaluronic acid (multiple size) dan ceramide untuk membuat kulit senantiasa kenyal dan lembab serta tampak glowing. Serum ini bisa di gunakan segala usia dan masalah kulit serta tidak lengket di kulit. Teknologi 3D moisture matrix protection akan mengunci kelembapan hingga 48 jam secara menyeluruh.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/2/10/6c1b0247-d360-4bbf-8a88-4aeee2702615.jpg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/3-pcs-azarine-soothe-your-skin-bundle-toner-moisturizer-sunscreen-serum-paket-perawatan-kulit-berjerawat-1730848832226362654?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Toner,Azarine,Ingredients tidak ditemukan.
Azarine Radiant Luminous Serum 20ml - radiant luminous,42000.0,"SERUM BRIGHTENING for Dull Skin (Kusam) Serum untuk mencerahkan wajah yang kusam dan meratakan warna kulit. DI formulasikan dengan Arbutin dan ChromabrightTM untuk membuat wajah tampak lebih cerah. Manfaat: 1. Mencerahkan kulit kusam 2. Meratakan warna kulit 3. Mengandung antioksidan untuk menangkal radikal bebas 4. Melembabkan & membuat kenyal Full Ingridients: Aqua, Glycerin, Arbutin, Propanediol, Portulaca Oleracea Extract, Prunus Lannesiana Flower Extract, Gluconobacter/Honey Ferment Filtrate, Chlorphenesin, Allantoin, Phenoxyethanol, Panthenol, Xanthan Gum, Dimethylmethoxy Chromanyl Palmitate. (Note: Ingredients From Natural Resources)",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/ece0629c9f5e48d78b62a5ff112b9b58~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/azarine-radiant-luminous-serum-20ml-1729437470510386072?extParam=src%3Dshop%26whid%3D5943564&aff_unique_id=&channel=others&chain_key=,Serum,Azarine,From Natural Resources)
[3 PCS] Azarine Clean Protection Bundle (Sunscreen Wajah + Sunscreen Badan + Facial Wash),99000.0,"AZARINE CLEAN PROTECTION BUNDLE Paket isi 3 PCS terdiri dari sunscreen badan, sunscreen wajah, dan facial wash 1. Body Guard Moisturizer Sunscreen Serum 100ml - Sweet Treats Baby Body serum dengan kandungan SPF 50 untuk merawat sekaligus melindungi kulit dari paparan sinar UV matahari dan polusi. Body serum ini sangat mudah meresap dan tidak meninggalkan whitecast. Body serum ini juga mengandung fine fragrance dengan notes calm & feminim yang tahan lama. 2. Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml Tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi, sekahgus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi. Dapat digunakan untuk semua jenis kulit namun sangat cocok untuk kulit normal, kulit kering, serta kulit sensitif sekalipun. Keunggulan : - Skin-identical ceramide = Memberikan perlindungan,pencegahan sekaligus revitalisasi kulit yang maksimal dengan 5 tipe ceramide - Untuk Jenis Kulit Sensitive & Skin Barrier Problems - Digunakan pagi hari - 0% Alcohol - 4in1 Protection - Dermatology tested 3. Active Bright - Brightening Creamy Facial Foam 50gr Sabun cuci muka yang dapat digunakan setiap hari dengan tekstur creamy yang lembut tanpa bikin kering atau terasa tertarik. Dengan PH Balance (PH 5-5.5) diformulasikan dengan bahan aktif Niacinamide dan Arbutin yang berfungsi untuk membersihkan, menyegarkan, mencerahkan sekaligus menjaga hidrasi kulit. Brightening Creamy Facial Foam dapat digunakan untuk semua jenis kulit termasuk kulit yang sangat sensitif. Key Ingredients: 1. Niacinamide: Melembapkan, memudarkan bekas jerawat dan mengontrol sebum. 2. Arbutin: Mencerahkan kulit kusam, flek hitam, dan bekas jerawat.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d47ddfa2370a470a8a4b89aea223c9cd~.jpeg.webp?ect=4g,https://www.tokopedia.com/azarinecosmetics/3-pcs-azarine-clean-protection-bundle-sunscreen-wajah-sunscreen-badan-facial-wash-1730838520621466910?extParam=whid%3D5943564%26src%3Dshop&aff_unique_id=&channel=others&chain_key=,Sunblock,Azarine,"1. Niacinamide: Melembapkan, memudarkan bekas jerawat dan mengontrol sebum. 2. Arbutin: Mencerahkan kulit kusam, flek hitam, dan bekas jerawat."
